moving_window:221,primary:nasdaq,primary_leverage:1,rebalancing_function:moving_average_rebalancing,secondary:cash,0.139381791956,-0.739553123254,274,34748942.763
moving_window:171,primary:nasdaq,primary_leverage:1,rebalancing_function:moving_average_rebalancing,secondary:cash,0.138897254889,-0.730007717658,335,34104069.2785
moving_window:167,primary:nasdaq,primary_leverage:1,rebalancing_function:moving_average_rebalancing,secondary:cash,0.138746938202,-0.763621789593,342,33906399.6066
moving_window:249,primary:nasdaq,primary_leverage:1,rebalancing_function:moving_average_rebalancing,secondary:cash,0.138675304554,-0.697440840449,240,33812594.1909
moving_window:202,primary:nasdaq,primary_leverage:1,rebalancing_function:moving_average_rebalancing,secondary:cash,0.138639608226,-0.775879239766,292,33765944.0085
moving_window:143,primary:nasdaq,primary_leverage:1,rebalancing_function:moving_average_rebalancing,secondary:cash,0.138517692762,-0.804946130377,368,33607091.0705
moving_window:174,primary:nasdaq,primary_leverage:1,rebalancing_function:moving_average_rebalancing,secondary:cash,0.138401372672,-0.759301245712,339,33456209.7388
moving_window:261,primary:nasdaq,primary_leverage:1,rebalancing_function:moving_average_rebalancing,secondary:cash,0.138376380668,-0.68436767881,239,33423878.5675
moving_window:374,primary:nasdaq,primary_leverage:1,rebalancing_function:moving_average_rebalancing,secondary:cash,0.138260770705,-0.650115929031,215,33274715.4068
moving_window:266,primary:nasdaq,primary_leverage:1,rebalancing_function:moving_average_rebalancing,secondary:cash,0.138138628864,-0.697155538756,239,33117831.3903
moving_window:276,primary:nasdaq,primary_leverage:2,rebalancing_function:moving_average_rebalancing,secondary:cash,0.137988684073,-0.987620110922,254,32926224.3198
moving_window:131,primary:nasdaq,primary_leverage:2,rebalancing_function:moving_average_rebalancing,secondary:cash,0.13771045041,-0.996111086835,266,32573549.3697
moving_window:377,primary:nasdaq,primary_leverage:1,rebalancing_function:moving_average_rebalancing,secondary:cash,0.137667464646,-0.650116619164,211,32519393.0569
moving_window:296,primary:nasdaq,primary_leverage:1,rebalancing_function:moving_average_rebalancing,secondary:cash,0.137530757531,-0.747959310945,247,32347744.6484
moving_window:251,primary:nasdaq,primary_leverage:1,rebalancing_function:moving_average_rebalancing,secondary:cash,0.137467078548,-0.697442869925,238,32268092.3953
moving_window:217,primary:nasdaq,primary_leverage:1,rebalancing_function:moving_average_rebalancing,secondary:cash,0.137325147358,-0.763558226835,275,32091248.2112
moving_window:336,primary:nasdaq,primary_leverage:1,rebalancing_function:moving_average_rebalancing,secondary:cash,0.137303081697,-0.656546177941,215,32063839.9315
moving_window:203,primary:nasdaq,primary_leverage:1,rebalancing_function:moving_average_rebalancing,secondary:cash,0.137094552739,-0.775869258107,290,31805948.2849
moving_window:282,primary:nasdaq,primary_leverage:2,rebalancing_function:moving_average_rebalancing,secondary:cash,0.13696502514,-0.987620103889,253,31646780.9104
moving_window:75,primary:nasdaq,primary_leverage:2,rebalancing_function:moving_average_rebalancing,secondary:cash,0.136794214333,-0.996111085531,277,31438073.1649
moving_window:267,primary:nasdaq,primary_leverage:1,rebalancing_function:moving_average_rebalancing,secondary:cash,0.136573441695,-0.725408475023,241,31170310.7619
moving_window:183,primary:nasdaq,primary_leverage:1,rebalancing_function:moving_average_rebalancing,secondary:cash,0.135944382253,-0.784265306714,323,30419524.8593
